age,income,dti,utilization,num_delinq,employment_years,default
18.0,117716.0,0.161,0.393,0,1.9,0
35.0,48421.0,0.231,0.354,0,4.2,0
54.0,136148.0,0.32,0.166,0,4.5,1
35.0,58796.0,0.161,0.457,0,4.8,0
38.0,52667.0,0.08,0.477,0,3.8,0
53.0,57429.0,0.15,0.624,1,9.9,0
50.0,46364.0,0.321,0.445,0,7.7,0
52.0,20125.0,0.189,0.132,0,3.4,0
18.0,84127.0,0.291,0.514,0,3.1,1
61.0,162163.0,0.427,0.101,1,1.1,1
48.0,68886.0,0.483,0.137,0,7.9,1
70.0,71016.0,0.236,0.27,2,3.5,0
31.0,49449.0,0.253,0.328,1,6.6,1
19.0,96654.0,0.465,0.353,0,1.2,0
40.0,53123.0,0.159,0.611,3,5.1,1
37.0,61921.0,0.294,0.625,0,4.8,1
48.0,24770.0,0.388,0.802,0,5.8,0
53.0,41578.0,0.184,0.23,1,1.8,1
39.0,65100.0,0.057,0.162,0,3.4,0
37.0,85272.0,0.405,0.446,0,5.3,1
46.0,86463.0,0.486,0.345,1,10.0,1
37.0,24598.0,0.608,0.544,0,4.3,1
36.0,25877.0,0.142,0.138,0,2.2,0
52.0,72553.0,0.144,0.319,0,5.6,1
55.0,37294.0,0.536,0.236,0,3.9,0
53.0,84736.0,0.384,0.749,0,9.4,0
38.0,23979.0,0.489,0.429,0,3.2,1
18.0,51575.0,0.269,0.322,1,11.0,1
38.0,53257.0,0.228,0.698,0,6.1,1
31.0,68888.0,0.243,0.123,0,2.7,1
38.0,32352.0,0.322,0.604,0,2.5,1
32.0,20264.0,0.31,0.334,0,10.1,1
40.0,59020.0,0.159,0.43,0,4.3,0
28.0,70489.0,0.336,0.82,0,12.8,1
25.0,89655.0,0.425,0.371,1,3.7,1
55.0,45285.0,0.38,0.484,0,6.5,1
28.0,79845.0,0.285,0.511,0,5.3,1
40.0,69071.0,0.376,0.261,0,6.0,1
51.0,104946.0,0.23,0.806,0,3.6,1
51.0,52697.0,0.08,0.147,2,9.2,1
50.0,22812.0,0.185,0.314,1,11.1,1
44.0,52374.0,0.291,0.324,0,7.3,1
49.0,56626.0,0.266,0.453,1,11.2,1
56.0,70200.0,0.154,0.381,1,3.9,1
45.0,25176.0,0.128,0.156,0,0.8,0
18.0,46350.0,0.117,0.215,1,1.5,1
34.0,83621.0,0.147,0.175,0,3.5,0
48.0,51429.0,0.3,0.876,0,4.3,1
32.0,46497.0,0.131,0.407,0,7.0,0
59.0,140528.0,0.166,0.744,0,6.8,1
39.0,31729.0,0.194,0.567,0,9.3,1
41.0,100366.0,0.254,0.517,0,6.6,1
53.0,90276.0,0.117,0.511,0,2.5,1
38.0,48408.0,0.197,0.045,0,2.5,0
42.0,53293.0,0.185,0.438,0,3.4,0
51.0,53198.0,0.223,0.492,1,6.8,1
22.0,59336.0,0.423,0.27,2,10.8,1
37.0,40245.0,0.056,0.634,0,4.4,1
50.0,43736.0,0.159,0.277,0,3.9,0
41.0,45360.0,0.328,0.481,0,2.4,1
58.0,46090.0,0.212,0.267,0,4.5,1
21.0,46380.0,0.262,0.405,1,15.6,1
20.0,17669.0,0.277,0.136,0,14.4,0
49.0,56887.0,0.127,0.437,0,4.0,0
50.0,41617.0,0.362,0.469,1,15.5,1
38.0,21303.0,0.093,0.132,1,12.8,1
45.0,45478.0,0.182,0.406,2,6.9,1
49.0,44780.0,0.115,0.477,1,9.9,1
30.0,102500.0,0.234,0.418,1,2.3,1
32.0,41373.0,0.587,0.655,1,5.8,1
42.0,75652.0,0.181,0.674,0,2.3,0
51.0,108164.0,0.159,0.07,0,3.8,1
26.0,39576.0,0.362,0.176,0,8.8,1
38.0,52905.0,0.438,0.3,0,4.8,1
37.0,128585.0,0.393,0.55,0,4.0,1
45.0,60748.0,0.285,0.563,0,7.0,0
40.0,65308.0,0.231,0.143,0,5.9,1
33.0,44195.0,0.408,0.156,0,10.6,1
55.0,76384.0,0.11,0.192,1,7.5,1
34.0,53113.0,0.63,0.138,0,2.2,1
36.0,21676.0,0.106,0.511,1,3.1,1
21.0,45360.0,0.438,0.42,0,3.3,1
31.0,29984.0,0.286,0.21,0,3.8,1
46.0,57304.0,0.152,0.895,0,2.6,1
44.0,34255.0,0.288,0.149,1,6.4,0
47.0,68807.0,0.44,0.435,2,3.5,1
47.0,55403.0,0.312,0.604,1,4.7,1
65.0,29027.0,0.165,0.063,0,3.7,1
31.0,42350.0,0.026,0.179,1,8.1,1
21.0,73886.0,0.372,0.366,0,3.1,0
27.0,96182.0,0.263,0.212,0,15.8,0
32.0,34503.0,0.038,0.238,1,10.0,1
28.0,31297.0,0.275,0.418,1,3.2,0
41.0,143701.0,0.09,0.628,0,10.7,1
55.0,53912.0,0.067,0.237,0,4.2,0
58.0,56712.0,0.402,0.387,1,7.4,0
46.0,37433.0,0.108,0.602,0,4.8,1
66.0,60332.0,0.286,0.664,0,6.5,1
36.0,127714.0,0.23,0.498,0,12.8,0
20.0,61524.0,0.134,0.257,0,11.4,1
53.0,92271.0,0.031,0.479,1,7.9,1
18.0,54967.0,0.113,0.28,2,4.0,1
31.0,32438.0,0.237,0.156,0,4.1,0
46.0,38499.0,0.439,0.258,1,3.3,1
39.0,30980.0,0.118,0.111,2,1.4,1
38.0,60409.0,0.213,0.129,2,7.2,1
26.0,99902.0,0.53,0.742,0,7.4,1
40.0,58718.0,0.116,0.502,0,4.3,0
52.0,46449.0,0.059,0.561,1,6.2,0
40.0,36504.0,0.199,0.317,1,5.1,0
30.0,64713.0,0.383,0.727,0,1.9,0
25.0,29171.0,0.163,0.685,0,3.8,1
30.0,30729.0,0.133,0.311,0,3.3,0
45.0,84972.0,0.089,0.753,1,2.6,1
44.0,47152.0,0.198,0.158,0,4.2,1
30.0,46689.0,0.502,0.178,1,6.1,1
18.0,49785.0,0.237,0.201,0,1.3,0
45.0,77881.0,0.371,0.5,0,4.0,0
29.0,58850.0,0.051,0.466,0,4.3,1
48.0,37364.0,0.19,0.603,1,8.3,1
31.0,38042.0,0.312,0.813,2,3.2,1
28.0,49141.0,0.233,0.221,1,3.4,0
42.0,63014.0,0.1,0.562,1,7.4,1
68.0,53223.0,0.307,0.379,0,6.9,1
49.0,50907.0,0.24,0.268,0,2.0,1
42.0,55445.0,0.367,0.768,0,5.5,0
44.0,53204.0,0.081,0.649,0,13.2,0
19.0,36673.0,0.287,0.066,0,6.3,1
27.0,94233.0,0.281,0.709,0,5.4,1
18.0,42567.0,0.325,0.394,0,5.6,1
61.0,57792.0,0.092,0.222,0,11.3,0
58.0,19338.0,0.068,0.419,0,5.8,1
45.0,48650.0,0.093,0.395,1,8.9,1
42.0,31263.0,0.304,0.559,0,11.0,0
21.0,33206.0,0.015,0.323,1,2.8,0
37.0,181878.0,0.206,0.388,1,2.1,1
62.0,61375.0,0.382,0.525,0,9.6,1
42.0,100009.0,0.217,0.309,0,9.3,1
33.0,83088.0,0.125,0.35,0,2.0,1
19.0,88576.0,0.184,0.294,0,6.1,0
57.0,49044.0,0.135,0.164,0,2.6,1
39.0,120958.0,0.118,0.283,0,8.3,0
19.0,82731.0,0.352,0.229,0,2.4,1
29.0,55308.0,0.282,0.552,1,2.0,1
25.0,61799.0,0.335,0.303,0,1.5,1
38.0,50596.0,0.137,0.182,0,4.9,1
42.0,55610.0,0.031,0.354,0,2.9,0
34.0,53008.0,0.241,0.283,0,5.1,0
49.0,65563.0,0.322,0.352,0,7.7,0
41.0,129312.0,0.28,0.767,0,7.5,0
53.0,29655.0,0.089,0.164,1,6.1,1
36.0,95911.0,0.103,0.361,0,8.8,0
77.0,45066.0,0.253,0.147,0,7.6,0
33.0,102215.0,0.301,0.216,0,4.1,1
29.0,45857.0,0.09,0.531,0,4.7,0
28.0,66594.0,0.134,0.38,0,3.9,1
37.0,50040.0,0.4,0.525,0,3.0,1
19.0,22804.0,0.263,0.158,0,21.7,0
44.0,129248.0,0.212,0.655,1,9.7,1
18.0,33814.0,0.19,0.352,0,11.8,0
42.0,56497.0,0.503,0.877,1,4.9,1
24.0,32010.0,0.554,0.323,0,7.2,1
35.0,27764.0,0.378,0.166,0,9.6,0
47.0,48900.0,0.517,0.792,1,17.3,1
68.0,40265.0,0.25,0.925,0,1.4,0
27.0,30200.0,0.198,0.292,0,7.6,0
38.0,53225.0,0.348,0.661,1,7.0,1
31.0,25824.0,0.265,0.538,0,7.5,0
30.0,57684.0,0.347,0.457,0,8.1,1
31.0,50835.0,0.539,0.544,1,4.0,0
50.0,15675.0,0.124,0.059,0,5.2,1
34.0,41708.0,0.618,0.35,1,3.4,0
67.0,68474.0,0.229,0.608,0,6.0,1
45.0,31832.0,0.087,0.71,0,7.1,0
28.0,69975.0,0.089,0.524,0,4.6,1
36.0,67261.0,0.154,0.592,0,7.4,1
30.0,32570.0,0.171,0.331,1,2.4,1
50.0,53845.0,0.153,0.33,0,2.5,1
20.0,81838.0,0.314,0.177,0,11.5,1
24.0,34954.0,0.258,0.589,0,4.9,1
33.0,48879.0,0.319,0.422,1,3.5,1
48.0,96290.0,0.361,0.351,0,3.1,0
55.0,35284.0,0.443,0.322,2,3.9,1
57.0,68158.0,0.252,0.048,1,9.0,1
46.0,31584.0,0.469,0.43,1,6.1,1
39.0,49987.0,0.177,0.133,3,3.1,1
50.0,67735.0,0.323,0.249,0,8.0,1
26.0,16281.0,0.484,0.71,1,7.5,1
18.0,41475.0,0.257,0.451,0,8.7,1
45.0,67149.0,0.223,0.395,0,4.2,0
28.0,60653.0,0.374,0.53,1,5.5,1
39.0,41723.0,0.333,0.459,1,10.5,1
41.0,31186.0,0.349,0.235,1,5.4,0
43.0,74179.0,0.326,0.161,1,5.4,0
51.0,46111.0,0.302,0.006,0,4.5,1
50.0,71159.0,0.235,0.348,1,16.5,1
42.0,65520.0,0.05,0.662,1,12.0,0
35.0,43317.0,0.139,0.207,0,3.7,1
41.0,92622.0,0.182,0.231,1,3.9,1
33.0,40250.0,0.225,0.029,3,6.4,1
38.0,98246.0,0.401,0.453,1,7.9,1
71.0,104888.0,0.62,0.303,0,1.2,1
42.0,91588.0,0.364,0.707,1,2.1,1
45.0,49500.0,0.343,0.444,0,7.9,1
32.0,193598.0,0.271,0.22,0,6.5,0
52.0,58450.0,0.334,0.203,0,2.8,1
49.0,61116.0,0.082,0.567,0,4.9,1
49.0,53582.0,0.376,0.355,0,5.4,0
43.0,30795.0,0.443,0.402,0,7.2,1
52.0,103522.0,0.105,0.142,1,4.6,0
55.0,40692.0,0.358,0.14,1,5.4,1
43.0,85803.0,0.12,0.667,1,10.5,0
39.0,96739.0,0.393,0.35,0,5.6,0
51.0,73252.0,0.364,0.1,1,2.5,1
29.0,38331.0,0.102,0.715,0,5.5,0
31.0,45682.0,0.34,0.429,0,3.6,1
39.0,14207.0,0.327,0.721,1,5.2,1
19.0,51112.0,0.063,0.33,1,3.9,0
50.0,80931.0,0.098,0.179,0,4.8,0
28.0,48110.0,0.314,0.11,1,4.5,1
34.0,40334.0,0.24,0.301,0,4.2,1
37.0,46683.0,0.048,0.186,0,5.1,0
40.0,99477.0,0.256,0.14,1,2.3,1
36.0,52724.0,0.466,0.268,0,7.4,1
39.0,137168.0,0.381,0.134,0,2.4,0
39.0,40726.0,0.042,0.251,0,9.0,1
35.0,60392.0,0.04,0.718,0,10.4,1
31.0,43621.0,0.487,0.176,0,3.6,0
53.0,152855.0,0.056,0.51,0,3.2,1
18.0,59270.0,0.07,0.316,0,5.4,0
38.0,157006.0,0.456,0.476,0,14.1,1
34.0,43912.0,0.249,0.297,0,4.5,1
45.0,116284.0,0.37,0.253,0,4.3,1
23.0,57469.0,0.091,0.735,0,3.8,1
34.0,82317.0,0.05,0.334,0,2.9,1
39.0,29441.0,0.161,0.303,0,4.3,0
53.0,64486.0,0.426,0.397,0,5.4,1
44.0,31743.0,0.369,0.356,2,3.4,1
26.0,61608.0,0.161,0.138,2,8.2,0
34.0,25357.0,0.191,0.013,0,8.4,0
51.0,51687.0,0.314,0.28,0,7.4,0
26.0,93696.0,0.149,0.585,0,4.9,1
39.0,71238.0,0.351,0.282,0,5.6,1
40.0,29232.0,0.308,0.258,0,4.5,1
35.0,20969.0,0.415,0.258,0,9.8,1
72.0,69458.0,0.319,0.17,0,9.5,1
35.0,119444.0,0.302,0.602,0,5.8,0
45.0,33457.0,0.582,0.119,0,3.2,1
31.0,154616.0,0.116,0.272,0,6.5,0
46.0,54001.0,0.167,0.897,0,6.8,1
50.0,20346.0,0.54,0.12,0,3.8,1
33.0,24824.0,0.271,0.565,1,3.7,0
39.0,79616.0,0.05,0.479,1,3.5,0
29.0,57802.0,0.203,0.27,1,3.0,1
26.0,113676.0,0.345,0.56,0,2.2,1
52.0,29761.0,0.391,0.092,1,4.4,1
33.0,57483.0,0.307,0.391,0,2.6,0
18.0,54360.0,0.42,0.591,0,5.1,0
61.0,50438.0,0.073,0.593,2,7.5,1
30.0,44743.0,0.322,0.396,1,3.7,1
37.0,45191.0,0.153,0.294,0,10.8,1
60.0,59120.0,0.292,0.12,1,11.9,0
38.0,63025.0,0.054,0.059,0,6.5,1
38.0,61469.0,0.201,0.182,1,7.9,0
25.0,99012.0,0.239,0.402,0,8.0,0
20.0,29714.0,0.04,0.34,2,3.1,1
38.0,21898.0,0.081,0.189,0,8.8,0
44.0,90083.0,0.35,0.521,1,1.6,1
44.0,33801.0,0.326,0.526,2,5.0,1
34.0,44813.0,0.332,0.522,0,4.5,1
40.0,39893.0,0.372,0.258,0,3.3,1
18.0,39468.0,0.358,0.26,0,4.3,0
46.0,26131.0,0.24,0.071,0,8.1,0
42.0,40751.0,0.432,0.195,0,3.8,1
64.0,74957.0,0.182,0.021,0,5.9,0
40.0,54070.0,0.12,0.724,0,7.9,1
29.0,69721.0,0.185,0.321,0,4.9,1
39.0,42275.0,0.224,0.845,2,4.5,1
36.0,85086.0,0.244,0.39,0,2.1,1
45.0,42017.0,0.302,0.658,0,5.0,0
40.0,18877.0,0.424,0.775,0,2.0,1
25.0,63469.0,0.214,0.374,1,5.9,1
20.0,79514.0,0.405,0.041,2,7.5,1
43.0,40961.0,0.205,0.495,0,4.9,0
57.0,98677.0,0.044,0.266,0,12.0,0
41.0,35407.0,0.286,0.422,1,5.8,1
50.0,75763.0,0.254,0.332,0,7.0,1
52.0,129623.0,0.371,0.451,1,4.7,1
43.0,55181.0,0.455,0.185,0,6.4,0
30.0,48376.0,0.373,0.743,0,12.0,1
42.0,51388.0,0.109,0.51,1,9.3,1
54.0,122290.0,0.263,0.455,0,10.3,0
46.0,66263.0,0.441,0.199,1,6.1,1
49.0,158277.0,0.293,0.322,1,3.3,1
34.0,62294.0,0.315,0.23,0,4.7,0
38.0,39070.0,0.511,0.593,1,2.2,1
39.0,40467.0,0.366,0.726,0,4.6,1
39.0,55871.0,0.346,0.561,0,7.4,1
54.0,19523.0,0.283,0.146,0,4.8,1
18.0,42724.0,0.277,0.159,0,5.9,0
40.0,43200.0,0.288,0.228,0,12.1,1
39.0,61077.0,0.341,0.323,0,8.0,0
24.0,143044.0,0.197,0.293,0,11.7,0
48.0,55682.0,0.195,0.186,1,6.4,0
31.0,20716.0,0.131,0.254,0,5.3,0
36.0,34305.0,0.298,0.4,1,13.3,1
62.0,61768.0,0.115,0.413,0,6.0,1
52.0,56755.0,0.153,0.53,0,8.1,0
47.0,122055.0,0.296,0.597,1,5.1,0
45.0,87556.0,0.437,0.267,0,4.3,1
38.0,86255.0,0.088,0.21,0,10.2,1
64.0,48603.0,0.193,0.108,1,3.9,1
50.0,93860.0,0.024,0.132,1,4.7,0
31.0,34615.0,0.123,0.429,0,1.8,1
23.0,87917.0,0.103,0.123,0,2.0,0
47.0,47042.0,0.369,0.577,1,5.9,1
39.0,26265.0,0.114,0.6,0,5.2,0
23.0,72884.0,0.128,0.457,0,6.1,1
45.0,108964.0,0.232,0.231,1,9.2,0
37.0,44210.0,0.052,0.417,0,8.0,1
46.0,118348.0,0.371,0.507,1,6.2,0
45.0,23672.0,0.392,0.396,0,4.1,0
33.0,29780.0,0.265,0.243,1,3.6,1
48.0,50344.0,0.514,0.318,0,5.8,1
34.0,45009.0,0.015,0.49,0,7.3,0
35.0,38810.0,0.373,0.684,0,3.4,1
34.0,57921.0,0.236,0.802,0,5.8,1
54.0,41594.0,0.322,0.378,0,2.2,0
37.0,45275.0,0.12,0.155,0,3.6,1
56.0,62269.0,0.082,0.379,1,4.7,0
61.0,38802.0,0.489,0.45,0,3.1,1
31.0,51379.0,0.434,0.138,2,9.8,1
18.0,39231.0,0.333,0.518,0,5.1,0
53.0,29649.0,0.215,0.49,0,3.0,1
36.0,79368.0,0.581,0.733,0,1.4,1
30.0,127249.0,0.466,0.35,0,2.8,0
33.0,92253.0,0.159,0.607,0,12.1,0
35.0,63950.0,0.33,0.502,0,3.8,1
56.0,39310.0,0.417,0.114,0,5.7,0
42.0,46936.0,0.195,0.587,0,7.2,1
55.0,91905.0,0.412,0.097,0,2.7,0
46.0,17314.0,0.258,0.104,1,1.8,0
36.0,45178.0,0.384,0.506,0,2.7,1
35.0,78203.0,0.295,0.764,0,5.2,0
47.0,30664.0,0.142,0.184,0,7.4,1
50.0,66950.0,0.234,0.292,0,2.6,1
52.0,65414.0,0.209,0.626,0,5.5,1
37.0,26182.0,0.535,0.377,1,2.3,1
42.0,56584.0,0.076,0.659,0,4.8,0
47.0,39786.0,0.106,0.12,1,1.3,0
35.0,66706.0,0.261,0.066,0,6.0,1
26.0,75727.0,0.074,0.11,0,7.7,0
30.0,66136.0,0.423,0.441,0,5.2,1
37.0,56179.0,0.206,0.326,0,8.8,0
48.0,62595.0,0.245,0.93,2,7.0,1
55.0,30091.0,0.121,0.183,0,6.7,1
24.0,53350.0,0.3,0.122,1,9.4,1
33.0,36379.0,0.375,0.308,1,7.9,1
36.0,90741.0,0.274,0.616,0,5.1,1
50.0,76238.0,0.17,0.42,0,7.1,1
34.0,76130.0,0.029,0.488,0,3.5,0
35.0,127612.0,0.275,0.035,0,4.4,0
23.0,45936.0,0.329,0.406,0,3.4,1
46.0,41171.0,0.138,0.39,0,3.7,0
38.0,45397.0,0.069,0.328,1,6.5,1
32.0,24316.0,0.112,0.508,0,4.1,0
37.0,25291.0,0.257,0.337,0,2.4,0
54.0,73906.0,0.308,0.501,1,2.6,1
28.0,26969.0,0.417,0.838,1,7.0,1
30.0,31652.0,0.362,0.75,1,13.2,1
55.0,51490.0,0.546,0.341,1,5.5,0
41.0,44085.0,0.335,0.466,1,4.4,0
48.0,84358.0,0.264,0.545,1,8.7,0
45.0,55839.0,0.104,0.358,1,12.4,1
40.0,36343.0,0.121,0.154,0,7.2,1
36.0,88064.0,0.494,0.211,0,24.6,1
50.0,77995.0,0.406,0.54,1,5.0,1
54.0,26756.0,0.258,0.028,0,6.3,0
53.0,61459.0,0.261,0.388,1,6.9,1
26.0,37891.0,0.256,0.438,0,2.5,1
56.0,37395.0,0.371,0.409,0,5.9,1
36.0,137965.0,0.332,0.333,0,5.5,0
31.0,57649.0,0.206,0.4,0,7.6,1
38.0,48593.0,0.28,0.062,0,7.2,0
50.0,56527.0,0.341,0.338,0,3.6,1
46.0,83878.0,0.2,0.417,0,5.9,1
37.0,38147.0,0.284,0.249,0,6.3,1
50.0,41547.0,0.21,0.104,0,2.5,0
42.0,75232.0,0.148,0.27,3,2.4,1
33.0,25382.0,0.369,0.837,3,9.0,1
32.0,88911.0,0.322,0.6,2,7.8,1
45.0,24280.0,0.156,0.28,1,3.4,1
39.0,47912.0,0.261,0.421,0,4.8,1
23.0,24357.0,0.115,0.426,0,5.9,1
50.0,31948.0,0.222,0.687,1,14.8,1
34.0,103656.0,0.689,0.856,0,7.1,1
59.0,91329.0,0.358,0.674,0,1.8,0
23.0,96342.0,0.344,0.269,0,4.9,1
38.0,26252.0,0.499,0.108,0,3.1,1
32.0,32031.0,0.18,0.238,1,2.8,0
28.0,64211.0,0.233,0.597,0,6.7,1
34.0,77471.0,0.358,0.089,0,4.3,0
61.0,36324.0,0.192,0.36,1,3.5,1
42.0,40560.0,0.046,0.356,0,7.2,0
30.0,30771.0,0.106,0.417,0,5.7,1
18.0,124135.0,0.343,0.225,0,12.9,0
19.0,42724.0,0.244,0.235,0,6.9,0
34.0,55031.0,0.151,0.385,0,12.3,0
32.0,56490.0,0.382,0.336,1,4.8,1
37.0,94166.0,0.383,0.18,1,5.2,0
18.0,33650.0,0.266,0.229,1,1.4,0
39.0,97162.0,0.286,0.415,0,3.9,1
52.0,28585.0,0.236,0.586,1,12.9,1
59.0,97038.0,0.435,0.567,1,4.6,0
18.0,22979.0,0.156,0.646,0,4.1,1
30.0,51417.0,0.399,0.457,0,3.1,1
30.0,122115.0,0.522,0.637,0,13.3,1
42.0,76775.0,0.357,0.358,1,7.9,0
25.0,66878.0,0.469,0.512,0,8.7,1
60.0,32074.0,0.123,0.111,1,10.2,1
41.0,37519.0,0.415,0.399,0,3.5,0
39.0,106106.0,0.187,0.402,0,9.0,0
59.0,68608.0,0.233,0.244,0,1.5,1
40.0,84552.0,0.071,0.627,0,3.1,0
45.0,56213.0,0.08,0.056,1,1.4,0
31.0,47058.0,0.245,0.238,0,1.8,1
24.0,79486.0,0.412,0.05,2,2.5,0
33.0,61678.0,0.101,0.427,1,3.7,1
66.0,49763.0,0.114,0.729,0,5.8,1
48.0,26715.0,0.157,0.319,0,5.8,0
43.0,87287.0,0.043,0.505,1,10.3,1
28.0,67509.0,0.15,0.194,0,7.4,1
51.0,40009.0,0.171,0.533,1,16.3,0
24.0,97697.0,0.135,0.148,0,2.6,1
21.0,61200.0,0.173,0.857,1,4.6,1
33.0,61803.0,0.079,0.404,0,5.4,0
63.0,84284.0,0.383,0.225,0,11.0,0
63.0,75686.0,0.051,0.142,0,5.4,0
35.0,62745.0,0.453,0.609,1,5.8,1
32.0,49301.0,0.077,0.213,1,8.9,0
20.0,146069.0,0.364,0.419,0,3.3,0
41.0,37538.0,0.309,0.408,0,7.3,0
42.0,78668.0,0.257,0.439,1,0.6,1
49.0,51952.0,0.405,0.556,0,1.4,1
51.0,68006.0,0.267,0.447,0,4.0,0
38.0,100379.0,0.259,0.133,0,5.9,0
47.0,46361.0,0.26,0.435,0,3.8,1
32.0,73198.0,0.182,0.497,0,5.9,1
46.0,61869.0,0.483,0.19,0,4.9,1
34.0,39315.0,0.238,0.55,2,10.0,1
46.0,101625.0,0.377,0.429,0,1.7,1
45.0,77311.0,0.339,0.265,0,7.7,0
41.0,43596.0,0.175,0.566,0,5.8,1
50.0,94070.0,0.224,0.52,1,4.8,0
21.0,35749.0,0.56,0.202,1,8.8,0
27.0,53398.0,0.263,0.055,0,7.8,1
37.0,43712.0,0.128,0.199,1,2.5,1
23.0,78878.0,0.371,0.55,1,4.0,1
35.0,42623.0,0.49,0.218,0,9.9,1
36.0,79161.0,0.344,0.182,0,3.9,0
56.0,72928.0,0.287,0.663,0,0.5,0
42.0,44908.0,0.324,0.497,0,2.9,1
52.0,135247.0,0.432,0.226,1,6.3,1
44.0,37324.0,0.264,0.439,1,3.9,1
34.0,26782.0,0.011,0.363,0,7.9,1
42.0,83121.0,0.419,0.447,1,6.3,1
49.0,18496.0,0.298,0.046,1,2.2,1
54.0,114223.0,0.222,0.337,1,8.4,0
38.0,57004.0,0.313,0.489,0,4.4,1
20.0,26543.0,0.2,0.193,0,3.6,0
19.0,33717.0,0.175,0.355,0,12.2,0
36.0,23932.0,0.346,0.445,0,6.5,1
18.0,65607.0,0.265,0.185,0,3.0,1
62.0,27904.0,0.204,0.364,0,6.8,0
47.0,69637.0,0.208,0.092,0,7.0,1
32.0,46518.0,0.109,0.218,0,2.6,0
27.0,42716.0,0.301,0.701,0,5.1,1
52.0,69890.0,0.309,0.385,1,4.6,1
27.0,73995.0,0.229,0.189,0,4.4,0
28.0,96077.0,0.081,0.879,3,5.7,1
31.0,39463.0,0.398,0.385,0,2.5,1
41.0,53375.0,0.103,0.578,0,9.5,0
47.0,39432.0,0.432,0.432,1,6.3,1
54.0,58776.0,0.391,0.394,1,12.0,0
53.0,36712.0,0.514,0.664,0,9.4,1
40.0,43825.0,0.287,0.283,0,4.2,1
52.0,43936.0,0.491,0.321,2,8.6,0
32.0,62735.0,0.544,0.529,0,5.3,1
18.0,54256.0,0.31,0.589,0,7.3,0
32.0,69783.0,0.178,0.349,0,4.4,0
30.0,51354.0,0.435,0.399,0,4.5,1
32.0,40543.0,0.335,0.851,0,5.7,1
28.0,59614.0,0.047,0.36,0,5.5,1
34.0,34249.0,0.347,0.334,0,2.1,1
47.0,72011.0,0.259,0.049,0,6.9,1
61.0,46970.0,0.606,0.682,1,7.1,1
19.0,60010.0,0.367,0.307,0,7.6,0
25.0,60477.0,0.221,0.611,0,4.6,1
31.0,120665.0,0.343,0.241,1,1.0,0
49.0,65565.0,0.037,0.379,0,4.4,1
38.0,56196.0,0.19,0.194,0,5.2,1
31.0,38323.0,0.44,0.658,1,14.8,1
49.0,80918.0,0.263,0.659,0,6.4,1
51.0,47330.0,0.131,0.454,0,3.6,1
40.0,25267.0,0.731,0.301,0,6.3,1
30.0,49141.0,0.214,0.477,0,2.4,0
43.0,59620.0,0.195,0.241,0,0.4,0
37.0,35981.0,0.108,0.593,0,5.9,1
37.0,51068.0,0.187,0.286,1,7.8,0
34.0,52274.0,0.485,0.506,0,4.1,1
51.0,52683.0,0.099,0.293,0,4.2,1
43.0,100441.0,0.518,0.522,1,10.8,1
52.0,28120.0,0.38,0.442,0,2.7,1
56.0,149777.0,0.25,0.751,0,13.0,0
46.0,53294.0,0.187,0.301,1,10.6,0
34.0,72410.0,0.147,0.797,0,7.0,1
52.0,57752.0,0.715,0.347,0,10.4,1
46.0,22856.0,0.093,0.518,0,4.1,1
71.0,31943.0,0.207,0.221,0,4.6,0
44.0,41684.0,0.389,0.444,0,1.8,1
48.0,89042.0,0.34,0.151,0,6.3,1
43.0,27115.0,0.426,0.52,2,6.3,0
39.0,35317.0,0.292,0.727,0,9.7,1
37.0,58831.0,0.178,0.279,1,3.9,1
44.0,68626.0,0.261,0.251,0,1.3,1
46.0,67600.0,0.194,0.276,0,4.5,1
54.0,33123.0,0.349,0.63,0,6.3,1
44.0,24367.0,0.152,0.501,2,4.5,1
34.0,70936.0,0.478,0.314,1,0.9,1
36.0,110920.0,0.185,0.624,0,3.8,0
24.0,45586.0,0.311,0.492,0,7.6,1
60.0,30566.0,0.106,0.636,0,10.3,1
34.0,43698.0,0.634,0.209,1,3.1,1
52.0,65975.0,0.052,0.565,0,1.3,0
43.0,48215.0,0.252,0.569,1,6.4,0
44.0,109491.0,0.245,0.22,1,4.6,1
39.0,86033.0,0.553,0.3,0,6.5,0
31.0,59407.0,0.3,0.31,0,6.7,1
28.0,20391.0,0.155,0.481,1,1.0,1
61.0,38325.0,0.267,0.305,1,4.0,1
41.0,41192.0,0.214,0.047,0,4.4,0
54.0,37298.0,0.448,0.061,0,8.7,0
57.0,59600.0,0.195,0.701,0,3.2,0
35.0,60218.0,0.266,0.484,1,14.5,1
45.0,23458.0,0.05,0.19,1,7.5,0
41.0,81008.0,0.425,0.676,0,4.9,0
26.0,54615.0,0.043,0.445,0,11.1,1
38.0,64784.0,0.056,0.339,0,1.7,1
47.0,78622.0,0.117,0.603,0,2.4,0
34.0,36920.0,0.062,0.204,0,1.6,1
36.0,101666.0,0.277,0.147,0,17.0,0
38.0,50468.0,0.199,0.587,0,2.9,0
65.0,115413.0,0.144,0.426,0,2.9,0
18.0,34649.0,0.273,0.42,0,3.5,1
46.0,111204.0,0.32,0.552,0,2.8,1
37.0,34476.0,0.228,0.378,0,2.4,1
32.0,193763.0,0.246,0.741,1,6.6,1
37.0,33661.0,0.3,0.127,0,3.5,1
48.0,91885.0,0.157,0.367,0,3.0,0
